coachID	year	tmID	lgID	order	games	wins	losses	ties	coachNumber
abelsi01c	1952	CHI	NHL	1	70	27	28	15	1
abelsi01c	1953	CHI	NHL	1	70	12	51	7	2
abelsi01c	1957	DET	NHL	2	33	16	12	5	3
abelsi01c	1958	DET	NHL	1	70	25	37	8	4
abelsi01c	1959	DET	NHL	1	70	26	29	15	5
abelsi01c	1960	DET	NHL	1	70	25	29	16	6
abelsi01c	1961	DET	NHL	1	70	23	33	14	7
abelsi01c	1962	DET	NHL	1	70	32	25	13	8
abelsi01c	1963	DET	NHL	1	70	30	29	11	9
abelsi01c	1964	DET	NHL	1	70	40	23	7	10
abelsi01c	1965	DET	NHL	1	70	31	27	12	11
abelsi01c	1966	DET	NHL	1	70	27	39	4	12
abelsi01c	1967	DET	NHL	1	74	27	35	12	13
abelsi01c	1969	DET	NHL	2	74	38	21	15	14
abelsi01c	1971	STL	NHL	1	10	3	6	1	15
abelsi01c	1975	KCS	NHL	2	3	0	3	0	16
adamsja01c	1927	DTC	NHL	1	44	19	19	6	17
adamsja01c	1928	DTC	NHL	1	44	19	16	9	18
adamsja01c	1929	DTC	NHL	1	44	14	24	6	19
adamsja01c	1930	DTF	NHL	1	44	16	21	7	20
adamsja01c	1931	DTF	NHL	1	48	18	20	10	21
adamsja01c	1932	DET	NHL	1	48	25	15	8	22
adamsja01c	1933	DET	NHL	1	48	24	14	10	23
adamsja01c	1934	DET	NHL	1	48	19	22	7	24
adamsja01c	1935	DET	NHL	1	48	24	16	8	25
adamsja01c	1936	DET	NHL	1	48	25	14	9	26
adamsja01c	1937	DET	NHL	1	48	12	25	11	27
adamsja01c	1938	DET	NHL	1	48	18	24	6	28
adamsja01c	1939	DET	NHL	1	48	16	26	6	29
adamsja01c	1940	DET	NHL	1	48	21	16	11	30
adamsja01c	1941	DET	NHL	1	48	19	25	4	31
adamsja01c	1942	DET	NHL	1	50	25	14	11	32
adamsja01c	1943	DET	NHL	1	50	26	18	6	33
adamsja01c	1944	DET	NHL	1	50	31	14	5	34
adamsja01c	1945	DET	NHL	1	50	20	20	10	35
adamsja01c	1946	DET	NHL	1	60	22	27	11	36
agnewga01c	2006	CBS	NHL	2	5	0	4	1	37
allenke01c	1967	PHI	NHL	1	74	31	32	11	38
allenke01c	1968	PHI	NHL	1	76	20	35	21	39
allisda01c	1995	OTT	NHL	2	25	2	22	1	40
anderji01c	1974	WAS	NHL	1	54	4	45	5	41
anderjo01c	2008	ATL	NHL	1	82	35	41	6	42
anderjo01c	2009	ATL	NHL	1	82	35	34	13	43
angotlo01c	1973	STL	NHL	2	23	4	15	4	44
angotlo01c	1974	STL	NHL	1	9	2	5	2	45
angotlo01c	1983	PIT	NHL	1	80	16	58	6	46
arboual01c	1970	STL	NHL	1	50	21	15	14	47
arboual01c	1971	STL	NHL	3	44	19	19	6	48
arboual01c	1972	STL	NHL	1	13	2	6	5	49
arboual01c	1973	NYI	NHL	1	78	19	41	18	50
arboual01c	1974	NYI	NHL	1	80	33	25	22	51
arboual01c	1975	NYI	NHL	1	80	42	21	17	52
arboual01c	1976	NYI	NHL	1	80	47	21	12	53
arboual01c	1977	NYI	NHL	1	80	48	17	15	54
arboual01c	1978	NYI	NHL	1	80	51	15	14	55
arboual01c	1979	NYI	NHL	1	80	39	28	13	56
arboual01c	1980	NYI	NHL	1	80	48	18	14	57
arboual01c	1981	NYI	NHL	1	80	54	16	10	58
arboual01c	1982	NYI	NHL	1	80	42	26	12	59
arboual01c	1983	NYI	NHL	1	80	50	26	4	60
arboual01c	1984	NYI	NHL	1	80	40	34	6	61
arboual01c	1985	NYI	NHL	1	80	39	29	12	62
arboual01c	1988	NYI	NHL	2	53	21	29	3	63
arboual01c	1989	NYI	NHL	1	80	31	38	11	64
arboual01c	1990	NYI	NHL	1	80	25	45	10	65
arboual01c	1991	NYI	NHL	1	80	34	35	11	66
arboual01c	1992	NYI	NHL	1	84	40	37	7	67
arboual01c	1993	NYI	NHL	1	84	36	36	12	68
arboual01c	2007	NYI	NHL	2	1	1	0	0	69
armstge01c	1988	TOR	NHL	2	47	17	26	4	70
arniesc01c	2010	CBS	NHL	1	82	34	35	13	71
arniesc01c	2011	CBS	NHL	1	41	11	25	5	72
babcomi01c	2002	ANA	NHL	1	82	40	33	9	73
babcomi01c	2003	ANA	NHL	1	82	29	43	10	74
babcomi01c	2005	DET	NHL	1	82	58	16	8	75
babcomi01c	2006	DET	NHL	1	82	50	19	13	76
babcomi01c	2007	DET	NHL	1	82	54	21	7	77
babcomi01c	2008	DET	NHL	1	82	51	21	10	78
babcomi01c	2009	DET	NHL	1	82	44	24	14	79
babcomi01c	2010	DET	NHL	1	82	47	25	19	80
babcomi01c	2011	DET	NHL	1	82	48	28	6	81
barbebi01c	2000	PHI	NHL	2	54	31	16	7	82
barbebi01c	2001	PHI	NHL	1	82	42	30	10	83
barkldo01c	1970	DET	NHL	2	40	10	23	7	84
barkldo01c	1971	DET	NHL	1	11	3	8	0	85
barkldo01c	1975	DET	NHL	1	26	7	15	4	86
bassejo01c	1977	BIR	WHA	2	3	0	3	0	87
bathgan01c	1973	VAB	WHA	3	59	21	37	1	88
baunbo01c	1975	TOT	WHA	1	55	15	35	5	89
beaulan01c	1977	MNS	NHL	2	32	6	23	3	90
belisda01c	1978	WAS	NHL	1	80	24	41	15	91
belisda01c	1979	WAS	NHL	1	16	4	10	2	92
berenre01c	1979	STL	NHL	2	56	27	20	9	93
berenre01c	1980	STL	NHL	1	80	45	18	17	94
berenre01c	1981	STL	NHL	1	68	28	34	6	95
bergemi03c	1980	QUE	NHL	2	74	29	29	16	96
bergemi03c	1981	QUE	NHL	1	80	33	31	16	97
bergemi03c	1982	QUE	NHL	1	80	34	34	12	98
bergemi03c	1983	QUE	NHL	1	80	42	28	10	99
bergemi03c	1984	QUE	NHL	1	80	41	30	9	100
bergemi03c	1985	QUE	NHL	1	80	43	31	6	101
bergemi03c	1986	QUE	NHL	1	80	31	39	10	102
bergemi03c	1987	NYR	NHL	1	80	36	34	10	103
bergemi03c	1988	NYR	NHL	1	78	37	33	8	104
bergemi03c	1989	QUE	NHL	1	80	12	61	7	105
berrybo01c	1978	LAK	NHL	1	80	34	34	12	106
berrybo01c	1979	LAK	NHL	1	80	30	36	14	107
berrybo01c	1980	LAK	NHL	1	80	43	24	13	108
berrybo01c	1981	MTL	NHL	1	80	46	17	17	109
berrybo01c	1982	MTL	NHL	1	80	42	24	14	110
berrybo01c	1983	MTL	NHL	1	63	28	30	5	111
berrybo01c	1984	PIT	NHL	1	80	24	51	5	112
berrybo01c	1985	PIT	NHL	1	80	34	38	8	113
berrybo01c	1986	PIT	NHL	1	80	30	38	12	114
berrybo01c	1992	STL	NHL	2	73	33	30	10	115
berrybo01c	1993	STL	NHL	1	84	40	33	11	116
beverni01c	1995	TOR	NHL	2	17	9	6	2	117
blackdo01c	1975	NEW	WHA	2	35	14	18	3	118
blackdo01c	1978	NEW	WHA	2	9	4	5	0	119
blackdo01c	1979	HAR	NHL	1	80	27	34	19	120
blackdo01c	1980	HAR	NHL	1	60	15	29	16	121
blairwr01c	1967	MNS	NHL	1	74	27	32	15	122
blairwr01c	1968	MNS	NHL	1	10	3	6	1	123
blairwr01c	1968	MNS	NHL	3	31	9	14	8	124
blairwr01c	1969	MNS	NHL	1	32	9	13	10	125
blaketo01c	1955	MTL	NHL	1	70	45	15	10	126
blaketo01c	1956	MTL	NHL	1	70	35	23	12	127
blaketo01c	1957	MTL	NHL	1	70	43	17	10	128
blaketo01c	1958	MTL	NHL	1	70	39	18	13	129
blaketo01c	1959	MTL	NHL	1	70	40	18	12	130
blaketo01c	1960	MTL	NHL	1	70	41	19	10	131
blaketo01c	1961	MTL	NHL	1	70	42	14	14	132
blaketo01c	1962	MTL	NHL	1	70	28	19	23	133
blaketo01c	1963	MTL	NHL	1	70	36	21	13	134
blaketo01c	1964	MTL	NHL	1	70	36	23	11	135
blaketo01c	1965	MTL	NHL	1	70	41	21	8	136
blaketo01c	1966	MTL	NHL	1	70	32	25	13	137
blaketo01c	1967	MTL	NHL	1	74	42	22	10	138
boilema01c	1973	PIT	NHL	2	28	14	10	4	139
boilema01c	1974	PIT	NHL	1	80	37	28	15	140
boilema01c	1975	PIT	NHL	1	43	15	23	5	141
boilema01c	1976	QUN	WHA	1	81	47	31	3	142
boilema01c	1977	QUN	WHA	1	59	27	30	2	143
boivile01c	1975	STL	NHL	3	43	17	17	9	144
boivile01c	1977	STL	NHL	1	54	11	36	7	145
boondi01c	1909	MOW	NHA	1	12	11	1	0	146
boondi01c	1911	MOW	NHA	1	18	9	9	0	147
boondi01c	1912	MOW	NHA	1	20	10	10	0	148
boondi01c	1913	MOW	NHA	1	15	4	11	0	149
boondi01c	1914	MOW	NHA	1	20	14	6	0	150
boondi01c	1915	MOW	NHA	1	24	10	14	0	151
boondi01c	1916	MOW	NHA	1	20	5	15	0	152
bouchfr01c	1939	NYR	NHL	1	48	27	11	10	153
bouchfr01c	1940	NYR	NHL	1	48	21	19	8	154
bouchfr01c	1941	NYR	NHL	1	48	29	17	2	155
bouchfr01c	1942	NYR	NHL	1	50	11	31	8	156
bouchfr01c	1943	NYR	NHL	1	50	6	39	5	157
bouchfr01c	1944	NYR	NHL	1	50	11	29	10	158
bouchfr01c	1945	NYR	NHL	1	50	13	28	9	159
bouchfr01c	1946	NYR	NHL	1	60	22	32	6	160
bouchfr01c	1947	NYR	NHL	1	60	21	26	13	161
bouchfr01c	1948	NYR	NHL	1	23	6	11	6	162
bouchfr01c	1953	NYR	NHL	1	40	14	20	6	163
bouchge01c	1930	MTM	NHL	2	12	6	5	1	164
bouchge01c	1933	OTS	NHL	1	48	13	29	6	165
bouchge01c	1934	STE	NHL	2	35	9	20	6	166
bouchge01c	1949	BOS	NHL	1	70	22	32	16	167
bouchgu01c	2010	TBL	NHL	1	82	46	25	11	168
bouchgu01c	2011	TBL	NHL	1	82	38	36	8	169
boudrbr01c	2007	WAS	NHL	2	61	37	17	7	170
boudrbr01c	2008	WAS	NHL	1	82	50	24	8	171
boudrbr01c	2009	WAS	NHL	1	82	54	15	13	172
boudrbr01c	2010	WAS	NHL	1	82	48	23	11	173
boudrbr01c	2011	WAS	NHL	1	22	12	9	1	174
boudrbr01c	2011	AND	NHL	2	58	27	23	8	175
bowmasc01c	1967	STL	NHL	2	58	23	21	14	176
bowmasc01c	1968	STL	NHL	1	76	37	25	14	177
bowmasc01c	1969	STL	NHL	1	76	37	27	12	178
bowmasc01c	1970	STL	NHL	2	28	13	10	5	179
bowmasc01c	1971	MTL	NHL	1	78	46	16	16	180
bowmasc01c	1972	MTL	NHL	1	78	52	10	16	181
bowmasc01c	1973	MTL	NHL	1	78	45	24	9	182
bowmasc01c	1974	MTL	NHL	1	80	47	14	19	183
bowmasc01c	1975	MTL	NHL	1	80	58	11	11	184
bowmasc01c	1976	MTL	NHL	1	80	60	8	12	185
bowmasc01c	1977	MTL	NHL	1	80	59	10	11	186
bowmasc01c	1978	MTL	NHL	1	80	52	17	11	187
bowmasc01c	1979	BUF	NHL	1	80	47	17	16	188
bowmasc01c	1981	BUF	NHL	1	26	14	5	7	189
bowmasc01c	1981	BUF	NHL	3	9	4	5	0	190
bowmasc01c	1982	BUF	NHL	1	80	38	29	13	191
bowmasc01c	1983	BUF	NHL	1	80	48	25	7	192
bowmasc01c	1984	BUF	NHL	1	80	38	28	14	193
bowmasc01c	1985	BUF	NHL	2	37	18	18	1	194
bowmasc01c	1986	BUF	NHL	1	12	3	7	2	195
bowmasc01c	1991	PIT	NHL	1	80	39	32	9	196
bowmasc01c	1992	PIT	NHL	1	84	56	21	7	197
bowmasc01c	1993	DET	NHL	1	84	46	30	8	198
bowmasc01c	1994	DET	NHL	1	48	33	11	4	199
bowmasc01c	1995	DET	NHL	1	82	62	13	7	200
bowmasc01c	1996	DET	NHL	1	82	38	26	18	201
bowmasc01c	1997	DET	NHL	1	82	44	23	15	202
bowmasc01c	1998	DET	NHL	2	77	39	31	7	203
bowmasc01c	1999	DET	NHL	1	82	48	24	10	204
bowmasc01c	2000	DET	NHL	1	82	49	24	9	205
bowmasc01c	2001	DET	NHL	1	82	51	21	10	206
bowneri01c	1988	WIN	NHL	2	28	8	17	3	207
bowneri01c	1991	BOS	NHL	1	80	36	32	12	208
bowneri01c	1992	OTT	NHL	1	84	10	70	4	209
bowneri01c	1993	OTT	NHL	1	84	14	61	9	210
bowneri01c	1994	OTT	NHL	1	48	9	34	5	211
bowneri01c	1995	OTT	NHL	1	19	6	13	0	212
bowneri01c	1996	NYI	NHL	2	37	16	18	3	213
bowneri01c	1997	NYI	NHL	1	63	22	32	9	214
bowneri01c	2003	PHO	NHL	2	20	2	15	3	215
brookhe01c	1981	NYR	NHL	1	80	39	27	14	216
brookhe01c	1982	NYR	NHL	1	80	35	35	10	217
brookhe01c	1983	NYR	NHL	1	80	42	29	9	218
brookhe01c	1984	NYR	NHL	1	45	15	22	8	219
brookhe01c	1987	MNS	NHL	1	80	19	48	13	220
brookhe01c	1992	NJD	NHL	1	84	40	37	7	221
brookhe01c	1999	PIT	NHL	2	57	29	23	5	222
brophjo01c	1978	BIR	WHA	1	80	32	42	6	223
brophjo01c	1986	TOR	NHL	1	80	32	42	6	224
brophjo01c	1987	TOR	NHL	1	80	21	49	10	225
brophjo01c	1988	TOR	NHL	1	33	11	20	2	226
burnege01c	1994	EDM	NHL	1	35	12	20	3	227
burnsch01c	1969	MNS	NHL	2	44	10	22	12	228
burnsch01c	1974	MNS	NHL	2	42	12	28	2	229
burnspa01c	1988	MTL	NHL	1	80	53	18	9	230
burnspa01c	1989	MTL	NHL	1	80	41	28	11	231
burnspa01c	1990	MTL	NHL	1	80	39	30	11	232
burnspa01c	1991	MTL	NHL	1	80	41	28	11	233
burnspa01c	1992	TOR	NHL	1	84	44	29	11	234
burnspa01c	1993	TOR	NHL	1	84	43	29	12	235
burnspa01c	1994	TOR	NHL	1	48	21	19	8	236
burnspa01c	1995	TOR	NHL	1	65	25	30	10	237
burnspa01c	1997	BOS	NHL	1	82	39	30	13	238
burnspa01c	1998	BOS	NHL	1	82	39	30	13	239
burnspa01c	1999	BOS	NHL	1	82	24	39	19	240
burnspa01c	2000	BOS	NHL	1	8	3	4	1	241
burnspa01c	2002	NJD	NHL	1	82	46	26	10	242
burnspa01c	2003	NJD	NHL	1	82	43	27	12	243
bushed01c	1975	KCS	NHL	3	32	1	23	8	244
bylsmda01c	2008	PIT	NHL	2	25	18	3	4	245
bylsmda01c	2009	PIT	NHL	1	82	47	28	7	246
bylsmda01c	2010	PIT	NHL	1	82	49	25	8	247
bylsmda01c	2011	PIT	NHL	1	82	51	25	6	248
campbco01c	1994	NYR	NHL	1	48	22	23	3	249
campbco01c	1995	NYR	NHL	1	82	41	27	14	250
campbco01c	1996	NYR	NHL	1	82	38	34	10	251
campbco01c	1997	NYR	NHL	1	57	17	24	16	252
capuaja01c	2010	NYI	NHL	2	65	26	29	10	253
capuaja01c	2011	NYI	NHL	1	82	34	37	11	254
carbogu01c	2006	MTL	NHL	1	82	42	34	6	255
carbogu01c	2007	MTL	NHL	1	82	47	25	10	256
carbogu01c	2008	MTL	NHL	1	66	35	24	7	257
carlyra01c	2005	ANA	NHL	1	82	43	27	12	258
carlyra01c	2006	AND	NHL	1	82	48	20	14	259
carlyra01c	2007	AND	NHL	1	82	47	27	8	260
carlyra01c	2008	AND	NHL	1	82	42	33	7	261
carlyra01c	2009	AND	NHL	1	82	39	32	11	262
carlyra01c	2010	AND	NHL	1	82	47	30	5	263
carlyra01c	2011	AND	NHL	1	24	7	13	4	264
carlyra01c	2011	TOR	NHL	2	18	6	9	3	265
carpedo01c	1984	NJD	NHL	1	80	22	48	10	266
carpedo01c	1985	NJD	NHL	1	80	28	49	3	267
carpedo01c	1986	NJD	NHL	1	80	29	45	6	268
carpedo01c	1987	NJD	NHL	1	50	21	24	5	269
carpedo01c	1989	TOR	NHL	1	80	38	38	4	270
carpedo01c	1990	TOR	NHL	1	11	1	9	1	271
carrodi01c	1917	TOA	NHL	1	22	13	9	0	272
carrodi01c	1918	TOA	NHL	1	18	5	13	0	273
carrofr01c	1920	TRS	NHL	1	24	15	9	0	274
cashmwa01c	1997	PHI	NHL	1	61	32	20	9	275
cassibr01c	2002	WAS	NHL	1	82	39	35	8	276
cassibr01c	2003	WAS	NHL	1	28	8	19	1	277
chambda01c	1990	QUE	NHL	1	80	16	50	14	278
chambda01c	1991	QUE	NHL	1	18	3	14	1	279
champwe01c	1921	REG	WCHL	1	24	14	10	0	280
champwe01c	1922	REG	WCHL	1	30	16	14	0	281
champwe01c	1923	REG	WCHL	1	30	17	11	2	282
champwe01c	1924	REG	WCHL	1	28	8	20	0	283
charrgu01c	1991	CAL	NHL	2	16	6	7	3	284
charrgu01c	2000	ANA	NHL	2	49	14	28	7	285
cheevge01c	1980	BOS	NHL	1	80	37	30	13	286
cheevge01c	1981	BOS	NHL	1	80	43	27	10	287
cheevge01c	1982	BOS	NHL	1	80	50	20	10	288
cheevge01c	1983	BOS	NHL	1	80	49	25	6	289
cheevge01c	1984	BOS	NHL	1	56	25	24	7	290
cherrdo01c	1974	BOS	NHL	1	80	40	26	14	291
cherrdo01c	1975	BOS	NHL	1	80	48	15	17	292
cherrdo01c	1976	BOS	NHL	1	80	49	23	8	293
cherrdo01c	1977	BOS	NHL	1	80	51	18	11	294
cherrdo01c	1978	BOS	NHL	1	80	43	23	14	295
cherrdo01c	1979	COR	NHL	1	80	19	48	13	296
clancki01c	1937	MTM	NHL	1	18	6	11	1	297
clancki01c	1953	TOR	NHL	1	70	32	24	14	298
clancki01c	1954	TOR	NHL	1	70	24	24	22	299
clancki01c	1955	TOR	NHL	1	70	24	33	13	300
clappdi01c	1945	BOS	NHL	1	50	24	18	8	301
clappdi01c	1946	BOS	NHL	1	60	26	23	11	302
clappdi01c	1947	BOS	NHL	1	60	23	24	13	303
clappdi01c	1948	BOS	NHL	1	60	29	23	8	304
cleghod01c	1925	PIP	NHL	1	36	19	16	1	305
cleghod01c	1926	PIP	NHL	1	44	15	26	3	306
cleghod01c	1927	PIP	NHL	1	44	19	17	8	307
cleghod01c	1928	PIP	NHL	1	44	9	27	8	308
cleghsp01c	1931	MTM	NHL	1	48	19	22	7	309
clousco01c	2008	OTT	NHL	2	34	19	11	4	310
clousco01c	2009	OTT	NHL	1	82	44	32	6	311
clousco01c	2010	OTT	NHL	1	82	32	40	10	312
colvine01c	1950	NYR	NHL	1	70	20	29	21	313
colvine01c	1951	NYR	NHL	1	23	6	12	5	314
conacch01c	1947	CHI	NHL	2	32	13	15	4	315
conacch01c	1948	CHI	NHL	1	60	21	31	8	316
conacch01c	1949	CHI	NHL	1	70	22	38	10	317
conacli01c	1929	NYA	NHL	1	44	14	25	5	318
constke01c	1993	SJS	NHL	1	84	33	35	16	319
constke01c	1994	SJS	NHL	1	48	19	25	4	320
constke01c	1995	SJS	NHL	1	25	3	18	4	321
constke01c	1997	PIT	NHL	1	82	40	24	18	322
constke01c	1998	PIT	NHL	1	82	38	30	14	323
constke01c	1999	PIT	NHL	1	25	8	14	3	324
constke01c	2001	NJD	NHL	2	31	20	9	2	325
cookbi01c	1951	NYR	NHL	2	47	17	22	8	326
cookbi01c	1952	NYR	NHL	1	70	17	37	16	327
crawfma01c	1994	QUE	NHL	1	48	30	13	5	328
crawfma01c	1995	COL	NHL	1	82	47	25	10	329
crawfma01c	1996	COL	NHL	1	82	49	24	9	330
crawfma01c	1997	COL	NHL	1	82	39	26	17	331
crawfma01c	1998	VAN	NHL	2	37	8	23	6	332
crawfma01c	1999	VAN	NHL	1	82	30	37	15	333
crawfma01c	2000	VAN	NHL	1	82	36	35	11	334
crawfma01c	2001	VAN	NHL	1	82	42	33	7	335
crawfma01c	2002	VAN	NHL	1	82	45	24	13	336
crawfma01c	2003	VAN	NHL	1	82	43	29	10	337
crawfma01c	2005	VAN	NHL	1	82	42	32	8	338
crawfma01c	2006	LAK	NHL	1	82	27	41	14	339
crawfma01c	2007	LAK	NHL	1	82	32	43	7	340
crawfma01c	2009	DAL	NHL	1	82	37	31	14	341
crawfma01c	2010	DAL	NHL	1	82	42	29	11	342
creampi01c	1987	PIT	NHL	1	80	36	35	9	343
creigfr01c	1974	ATF	NHL	2	28	12	11	5	344
creigfr01c	1975	ATF	NHL	1	80	35	33	12	345
creigfr01c	1976	ATF	NHL	1	80	34	34	12	346
creigfr01c	1977	ATF	NHL	1	80	34	27	19	347
creigfr01c	1978	ATF	NHL	1	80	41	31	8	348
creigfr01c	1979	BOS	NHL	1	73	40	20	13	349
crispte01c	1987	CAL	NHL	1	80	48	23	9	350
crispte01c	1988	CAL	NHL	1	80	54	17	9	351
crispte01c	1989	CAL	NHL	1	80	42	23	15	352
crispte01c	1992	TBL	NHL	1	84	23	54	7	353
crispte01c	1993	TBL	NHL	1	84	30	43	11	354
crispte01c	1994	TBL	NHL	1	48	17	28	3	355
crispte01c	1995	TBL	NHL	1	82	38	32	12	356
crispte01c	1996	TBL	NHL	1	82	32	40	10	357
crispte01c	1997	TBL	NHL	1	11	2	7	2	358
crozijo01c	1971	BUF	NHL	3	36	8	19	9	359
crozijo01c	1972	BUF	NHL	1	78	37	27	14	360
crozijo01c	1973	BUF	NHL	1	78	32	34	12	361
crozijo01c	1974	VAB	WHA	1	78	37	39	2	362
crozijo01c	1975	CAC	WHA	1	80	41	35	4	363
crozijo01c	1976	CAC	WHA	1	81	31	43	7	364
crozijo01c	1980	TOR	NHL	1	40	13	22	5	365
croziro01c	1981	WAS	NHL	2	1	0	1	0	366
cunnera01c	2011	MTL	NHL	2	50	18	23	9	367
cunnijo01c	1982	HAR	NHL	3	13	3	9	1	368
cunnijo01c	1989	NJD	NHL	2	66	31	28	7	369
cunnijo01c	1990	NJD	NHL	1	67	28	28	11	370
curryal01c	1925	OTS	NHL	1	36	24	8	4	371
dandule01c	1921	MTL	NHL	2	17	10	6	1	372
dandule01c	1922	MTL	NHL	1	24	13	9	2	373
dandule01c	1923	MTL	NHL	1	24	13	11	0	374
dandule01c	1924	MTL	NHL	1	30	17	11	2	375
dandule01c	1925	MTL	NHL	1	36	11	24	1	376
dandule01c	1934	MTL	NHL	2	32	14	15	3	377
dayha01c	1940	TOR	NHL	1	48	28	14	6	378
dayha01c	1941	TOR	NHL	1	48	27	18	3	379
dayha01c	1942	TOR	NHL	1	50	22	19	9	380
dayha01c	1943	TOR	NHL	1	50	23	23	4	381
dayha01c	1944	TOR	NHL	1	50	24	22	4	382
dayha01c	1945	TOR	NHL	1	50	19	24	7	383
dayha01c	1946	TOR	NHL	1	60	31	19	10	384
dayha01c	1947	TOR	NHL	1	60	32	15	13	385
dayha01c	1948	TOR	NHL	1	60	22	25	13	386
dayha01c	1949	TOR	NHL	1	70	31	27	12	387
deabi01c	1981	DET	NHL	2	11	3	8	0	388
deboepe01c	2008	FLO	NHL	1	82	41	30	11	389
deboepe01c	2009	FLO	NHL	1	82	32	37	13	390
deboepe01c	2010	FLO	NHL	1	82	30	40	12	391
deboepe01c	2011	NJD	NHL	1	82	48	28	6	392
delveal01c	1973	DET	NHL	2	67	27	31	9	393
delveal01c	1974	DET	NHL	1	80	23	45	12	394
delveal01c	1975	DET	NHL	2	54	19	29	6	395
delveal01c	1976	DET	NHL	1	44	13	26	5	396
demerja01c	1975	IND	WHA	2	75	34	35	6	397
demerja01c	1976	IND	WHA	1	81	36	37	8	398
demerja01c	1977	CIN	WHA	1	75	33	39	3	399
demerja01c	1978	QUN	WHA	1	80	41	34	5	400
demerja01c	1979	QUE	NHL	1	80	25	44	11	401
demerja01c	1983	STL	NHL	1	80	32	41	7	402
demerja01c	1984	STL	NHL	1	80	37	31	12	403
demerja01c	1985	STL	NHL	1	80	37	34	9	404
demerja01c	1986	DET	NHL	1	80	34	36	10	405
demerja01c	1987	DET	NHL	1	80	41	28	11	406
demerja01c	1988	DET	NHL	1	80	34	34	12	407
demerja01c	1989	DET	NHL	1	80	28	38	14	408
demerja01c	1992	MTL	NHL	1	84	48	30	6	409
demerja01c	1993	MTL	NHL	1	84	41	29	14	410
demerja01c	1994	MTL	NHL	1	48	18	23	7	411
demerja01c	1995	MTL	NHL	1	4	0	4	0	412
demerja01c	1997	TBL	NHL	3	65	15	42	8	413
demerja01c	1998	TBL	NHL	1	82	19	54	9	414
dennecy01c	1928	BOS	NHL	1	44	26	13	5	415
dennecy01c	1932	OTS	NHL	1	48	11	27	10	416
dineebi01c	1972	HOU	WHA	1	78	39	35	4	417
dineebi01c	1973	HOU	WHA	1	78	48	25	5	418
dineebi01c	1974	HOU	WHA	1	78	53	25	0	419
dineebi01c	1975	HOU	WHA	1	80	53	27	0	420
dineebi01c	1976	HOU	WHA	1	80	50	24	6	421
dineebi01c	1977	HOU	WHA	1	80	42	34	4	422
dineebi01c	1978	NEW	WHA	1	71	33	29	9	423
dineebi01c	1991	PHI	NHL	2	56	24	23	9	424
dineebi01c	1992	PHI	NHL	1	84	36	37	11	425
dineeke01c	2011	FLO	NHL	1	82	38	26	18	426
dorvana01c	1911	MOC	NHA	1	18	8	10	0	427
dorvana01c	1912	MOC	NHA	1	20	9	11	0	428
drakecl01c	1975	EDO	WHA	1	48	18	28	2	429
dudleri01c	1989	BUF	NHL	1	80	45	27	8	430
dudleri01c	1990	BUF	NHL	1	80	31	30	19	431
dudleri01c	1991	BUF	NHL	1	28	9	15	4	432
dudleri01c	2003	FLO	NHL	2	40	13	18	9	433
duffdi01c	1979	TOR	NHL	2	2	0	2	0	434
dugalju01c	1938	MTL	NHL	2	18	9	6	3	435
duncaar01c	1926	DTC	NHL	1	33	10	21	2	436
duncaar01c	1930	TOR	NHL	2	42	21	13	8	437
duncaar01c	1931	TOR	NHL	1	5	0	3	2	438
duttore01c	1935	NYA	NHL	1	48	16	25	7	439
duttore01c	1936	NYA	NHL	1	48	15	29	4	440
duttore01c	1937	NYA	NHL	1	48	19	18	11	441
duttore01c	1938	NYA	NHL	1	48	17	21	10	442
duttore01c	1939	NYA	NHL	1	48	15	29	4	443
duttore01c	1940	NYA	NHL	1	48	8	29	11	444
duttore01c	1941	BKN	NHL	1	48	16	29	3	445
eddolfr01c	1954	CHI	NHL	1	70	13	40	17	446
esposph01c	1986	NYR	NHL	3	43	24	19	0	447
esposph01c	1988	NYR	NHL	2	2	0	2	0	448
evansja01c	1975	CLF	NHL	1	80	27	42	11	449
evansja01c	1976	CLE	NHL	1	80	25	42	13	450
evansja01c	1977	CLE	NHL	1	80	22	45	13	451
evansja01c	1983	HAR	NHL	1	80	28	42	10	452
evansja01c	1984	HAR	NHL	1	80	30	41	9	453
evansja01c	1985	HAR	NHL	1	80	40	36	4	454
evansja01c	1986	HAR	NHL	1	80	43	30	7	455
evansja01c	1987	HAR	NHL	1	54	22	25	7	456
fashogo01c	1967	OAK	NHL	2	10	4	5	1	457
fergujo01c	1975	NYR	NHL	2	41	14	22	5	458
fergujo01c	1976	NYR	NHL	1	80	29	37	14	459
fergujo01c	1985	WIN	NHL	2	14	7	6	1	460
filioma01c	1972	QUN	WHA	2	76	32	39	5	461
filioma01c	1977	QUN	WHA	2	21	13	7	1	462
filioma01c	1980	QUE	NHL	1	6	1	3	2	463
francbo01c	1999	PHO	NHL	1	82	39	35	8	464
francbo01c	2000	PHO	NHL	1	82	35	30	17	465
francbo01c	2001	PHO	NHL	1	82	40	33	9	466
francbo01c	2002	PHO	NHL	1	82	31	40	11	467
francbo01c	2003	PHO	NHL	1	62	20	27	15	468
francem01c	1965	NYR	NHL	2	50	13	31	6	469
francem01c	1966	NYR	NHL	1	70	30	28	12	470
francem01c	1967	NYR	NHL	1	74	39	23	12	471
francem01c	1968	NYR	NHL	2	33	19	8	6	472
